@relation InstanceResultListener

@attribute Key_Dataset {lunar_lander,lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.bayes.NaiveBayes,weka.classifiers.trees.RandomForest}
@attribute Key_Scheme_options {'-C 0.25 -M 2','','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1'}
@attribute Key_Scheme_version_ID {-217733168393644444,5995231201785697655,1116839470751428698}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 230\nSize of the tree: 459\n','Number of leaves: 247\nSize of the tree: 493\n','Number of leaves: 246\nSize of the tree: 491\n','Number of leaves: 240\nSize of the tree: 479\n','Number of leaves: 223\nSize of the tree: 445\n','Number of leaves: 216\nSize of the tree: 431\n','Number of leaves: 238\nSize of the tree: 475\n','Number of leaves: 243\nSize of the tree: 485\n','Number of leaves: 234\nSize of the tree: 467\n','Number of leaves: 231\nSize of the tree: 461\n','Number of leaves: 245\nSize of the tree: 489\n','Number of leaves: 228\nSize of the tree: 455\n','Number of leaves: 237\nSize of the tree: 473\n','Number of leaves: 221\nSize of the tree: 441\n','Number of leaves: 242\nSize of the tree: 483\n','Number of leaves: 226\nSize of the tree: 451\n','Number of leaves: 232\nSize of the tree: 463\n','Number of leaves: 241\nSize of the tree: 481\n','Number of leaves: 239\nSize of the tree: 477\n','Number of leaves: 248\nSize of the tree: 495\n','Number of leaves: 244\nSize of the tree: 487\n','Number of leaves: 236\nSize of the tree: 471\n','Number of leaves: 249\nSize of the tree: 497\n','Number of leaves: 252\nSize of the tree: 503\n','Number of leaves: 235\nSize of the tree: 469\n','Number of leaves: 251\nSize of the tree: 501\n','Number of leaves: 233\nSize of the tree: 465\n','Number of leaves: 225\nSize of the tree: 449\n','Number of leaves: 224\nSize of the tree: 447\n','Number of leaves: 229\nSize of the tree: 457\n','Number of leaves: 218\nSize of the tree: 435\n','Number of leaves: 266\nSize of the tree: 531\n','Number of leaves: 287\nSize of the tree: 573\n','Number of leaves: 272\nSize of the tree: 543\n','Number of leaves: 261\nSize of the tree: 521\n','Number of leaves: 270\nSize of the tree: 539\n','Number of leaves: 260\nSize of the tree: 519\n','Number of leaves: 288\nSize of the tree: 575\n','Number of leaves: 280\nSize of the tree: 559\n','Number of leaves: 293\nSize of the tree: 585\n','Number of leaves: 263\nSize of the tree: 525\n','Number of leaves: 278\nSize of the tree: 555\n','Number of leaves: 299\nSize of the tree: 597\n','Number of leaves: 281\nSize of the tree: 561\n','Number of leaves: 296\nSize of the tree: 591\n','Number of leaves: 294\nSize of the tree: 587\n','Number of leaves: 282\nSize of the tree: 563\n','Number of leaves: 274\nSize of the tree: 547\n','Number of leaves: 273\nSize of the tree: 545\n','Number of leaves: 264\nSize of the tree: 527\n','Number of leaves: 276\nSize of the tree: 551\n','Number of leaves: 284\nSize of the tree: 567\n','Number of leaves: 291\nSize of the tree: 581\n','Number of leaves: 256\nSize of the tree: 511\n','Number of leaves: 265\nSize of the tree: 529\n','Number of leaves: 257\nSize of the tree: 513\n','Number of leaves: 271\nSize of the tree: 541\n','Number of leaves: 268\nSize of the tree: 535\n','Number of leaves: 262\nSize of the tree: 523\n','Number of leaves: 275\nSize of the tree: 549\n','Number of leaves: 254\nSize of the tree: 507\n','Number of leaves: 250\nSize of the tree: 499\n','Number of leaves: 308\nSize of the tree: 615\n','Number of leaves: 255\nSize of the tree: 509\n','Number of leaves: 303\nSize of the tree: 605\n','Number of leaves: 279\nSize of the tree: 557\n','Number of leaves: 290\nSize of the tree: 579\n','Number of leaves: 267\nSize of the tree: 533\n','Number of leaves: 285\nSize of the tree: 569\n','Number of leaves: 283\nSize of the tree: 565\n','Number of leaves: 259\nSize of the tree: 517\n','Number of leaves: 286\nSize of the tree: 571\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
lunar_lander,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4608,513,512,1,0,99.805068,0.194932,0,0.996988,0.001595,0.030654,0.492701,7.618421,858.301679,6.432786,851.868893,1.673103,0.01254,1.660563,854.915526,1.666502,99.605482,1,252,0.003831,1,0.996169,260,0,0,0.996047,1,0.99802,0.996108,0.999924,0.999843,0.998051,0.001882,0.998118,0.001949,0.998058,0.998051,0.998049,0.996812,0.999938,0.999774,0.998468,0.998051,0.04,0,0.039185,0.000151,39.185,0.151,14716,614758,70123,99.805068,25,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26,?
lunar_lander,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,509,3,0,99.414063,0.585938,0,0.990926,0.003799,0.054215,1.174573,13.487128,853.595631,2158.674755,-1305.079124,1.667179,4.216162,-2.548983,844.863352,1.650124,98.977001,1,252,0.007692,2,0.992308,258,0,0,0.992126,1,0.996047,0.992217,0.996062,0.991986,0.994141,0.003865,0.996135,0.005859,0.994264,0.994141,0.994151,0.991368,0.995421,0.989923,0.989749,0.994141,0.039,0,0.038908,0.000158,38.908,0.158,16048,614891,69990,99.414063,25,'Number of leaves: 29\nSize of the tree: 57\n',57,29,29,?
lunar_lander,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,511,1,0,99.804688,0.195313,0,0.996981,0.00154,0.031384,0.475834,7.801385,854.67239,1074.839078,-220.166688,1.669282,2.099295,-0.430013,851.345424,1.662784,99.610732,1,251,0.003831,1,0.996169,260,0,0,0.996032,1,0.998012,0.9961,0.996336,0.992424,0.998047,0.001878,0.998122,0.001953,0.998055,0.998047,0.998045,0.996816,0.997213,0.994787,0.998448,0.998047,0.041,0,0.039962,0.000159,39.962,0.159,14716,614891,69990,99.804688,25,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26,?
lunar_lander,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,510,2,0,99.609375,0.390625,0,0.993956,0.002929,0.044165,0.904882,10.978455,854.67239,1081.949004,-227.276614,1.669282,2.113182,-0.4439,848.264525,1.656767,99.250255,1,251,0.007663,2,0.992337,259,0,0,0.992095,1,0.996032,0.992216,0.996336,0.992393,0.996094,0.003757,0.996243,0.003906,0.996125,0.996094,0.996093,0.993629,0.996686,0.994637,0.996924,0.996094,0.039,0,0.038733,0.00015,38.733,0.15,16048,614891,69990,99.609375,25.048828,'Number of leaves: 29\nSize of the tree: 57\n',57,29,29,?
lunar_lander,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,509,3,0,99.414063,0.585938,0,0.990928,0.003221,0.053908,0.995031,13.400399,854.67239,1090.780525,-236.108136,1.669282,2.130431,-0.461149,846.827499,1.65396,99.082117,1,251,0.011494,3,0.988506,258,0,0,0.988189,1,0.994059,0.988347,0.996596,0.993021,0.994141,0.005635,0.994365,0.005859,0.99421,0.994141,0.994138,0.99045,0.996808,0.993736,0.995394,0.994141,0.041,0,0.039512,0.000156,39.512,0.156,16492,614891,69990,99.414063,25,'Number of leaves: 30\nSize of the tree: 59\n',59,30,30,?
lunar_lander,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,511,1,0,99.804688,0.195313,0,0.996981,0.001515,0.031376,0.4679,7.79937,854.67239,1074.800752,-220.128362,1.669282,2.09922,-0.429938,851.38375,1.662859,99.615216,1,251,0.003831,1,0.996169,260,0,0,0.996032,1,0.998012,0.9961,0.996382,0.992402,0.998047,0.001878,0.998122,0.001953,0.998055,0.998047,0.998045,0.996816,0.99725,0.994776,0.998448,0.998047,0.038,0,0.038001,0.000164,38.001,0.164,15160,614891,69990,99.804688,25,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27,?
lunar_lander,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,508,4,0,99.21875,0.78125,0,0.987897,0.004437,0.062576,1.370728,15.554875,854.67239,2170.530433,-1315.858043,1.669282,4.239317,-2.570035,841.768811,1.64408,98.490231,1,251,0.011494,3,0.988506,258,0,0,0.988189,1,0.994059,0.988347,0.99278,0.985053,0.992188,0.006246,0.993754,0.007813,0.992224,0.992188,0.992148,0.988116,0.992457,0.984851,0.987972,0.992188,0.038,0,0.038006,0.000142,38.006,0.142,15160,614891,69990,99.21875,25,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27,?
lunar_lander,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,510,2,0,99.609375,0.390625,0,0.993953,0.002735,0.044227,0.844895,10.993852,854.67239,2149.157079,-1294.484689,1.669282,4.197572,-2.52829,846.330535,1.652989,99.023971,1,251,0.007663,2,0.992337,259,0,0,0.992095,1,0.996032,0.992216,0.992887,0.98568,0.996094,0.003757,0.996243,0.003906,0.996125,0.996094,0.996072,0.993874,0.994021,0.989615,0.991569,0.996094,0.038,0,0.037828,0.000179,37.828,0.179,13384,614891,69990,99.609375,25,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23,?
lunar_lander,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,512,0,0,100,0,0,1,0,0,0,0,854.67239,0,854.67239,1.669282,0,1.669282,854.67239,1.669282,100,1,251,0,0,1,261,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.034,0,0.034112,0.000144,34.112,0.144,13828,614891,69990,100,25,'Number of leaves: 24\nSize of the tree: 47\n',47,24,24,?
lunar_lander,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,509,3,0,99.414063,0.585938,0,0.99094,0.00363,0.0539,1.121503,13.398371,854.67239,26.795114,827.877275,1.669282,0.052334,1.616948,846.215162,1.652764,99.010471,1,251,0.007663,2,0.992337,259,0,0,0.992095,1,0.996032,0.992216,0.996321,0.992469,0.994141,0.003836,0.996164,0.005859,0.994265,0.994141,0.994152,0.991367,0.996954,0.992908,0.989789,0.994141,0.041,0,0.038954,0.000156,38.954,0.156,17380,614891,69990,99.414063,25,'Number of leaves: 32\nSize of the tree: 63\n',63,32,32,?
lunar_lander,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4608,513,513,0,0,100,0,0,1,0.00051,0.00208,0.157642,0.516878,858.265794,0.758676,857.507118,1.673033,0.001479,1.671554,857.507118,1.671554,99.911604,1,252,0,0,1,261,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.039,0,0.038783,0.000172,38.783,0.172,16936,614758,70123,100,25,'Number of leaves: 31\nSize of the tree: 61\n',61,31,31,?
lunar_lander,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,504,8,0,98.4375,1.5625,0,0.975713,0.008535,0.085783,2.63847,21.33987,853.631516,1110.070881,-256.439365,1.667249,2.168107,-0.500858,830.568324,1.622204,97.298226,1,252,0.023077,6,0.976923,254,0,0,0.976744,1,0.988235,0.976834,0.99926,0.998701,0.984375,0.012042,0.987958,0.015625,0.984563,0.984375,0.984296,0.976297,0.998066,0.993458,0.97612,0.984375,0.04,0,0.039539,0.000151,39.539,0.151,13828,614891,69990,98.4375,25,'Number of leaves: 24\nSize of the tree: 47\n',47,24,24,?
lunar_lander,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,510,2,0,99.609375,0.390625,0,0.993957,0.00237,0.043716,0.73226,10.866863,854.67239,13.504722,841.167668,1.669282,0.026376,1.642906,849.127929,1.658453,99.351277,1,251,0.007663,2,0.992337,259,0,0,0.992095,1,0.996032,0.992216,0.999588,0.99939,0.996094,0.003757,0.996243,0.003906,0.996125,0.996094,0.996085,0.993619,0.999663,0.999175,0.996942,0.996094,0.039,0.001,0.038902,0.000147,38.902,0.147,15160,614891,69990,99.609375,25,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27,?
lunar_lander,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,512,0,0,100,0,0,1,0.000599,0.003008,0.185173,0.747701,854.67239,0.892304,853.780085,1.669282,0.001743,1.667539,853.780085,1.667539,99.895597,1,251,0,0,1,261,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.039,0,0.038841,0.000143,38.841,0.143,14716,614891,69990,100,25,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26,?
lunar_lander,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,506,6,0,98.828125,1.171875,0,0.981814,0.006431,0.076452,1.986869,19.004238,854.67239,2184.589912,-1329.917523,1.669282,4.266777,-2.597495,838.995355,1.638663,98.165726,1,251,0.022989,6,0.977011,255,0,0,0.976654,1,0.988189,0.976833,0.989696,0.97914,0.988281,0.01127,0.98873,0.011719,0.988555,0.988281,0.988269,0.980966,0.990722,0.981734,0.990762,0.988281,0.036,0,0.035628,0.00014,35.628,0.14,15160,614891,69990,98.828125,25,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27,?
lunar_lander,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,510,2,0,99.609375,0.390625,0,0.993957,0.002895,0.044199,0.894379,10.986883,854.67239,1083.461133,-228.788743,1.669282,2.116135,-0.446853,846.065402,1.652471,98.992949,1,251,0.003831,1,0.996169,260,0,0,0.996032,1,0.998012,0.9961,0.998329,0.996562,0.996094,0.002489,0.997511,0.003906,0.996117,0.996094,0.996071,0.994513,0.997399,0.993274,0.991017,0.996094,0.037,0,0.037456,0.000145,37.456,0.145,16048,614891,69990,99.609375,25,'Number of leaves: 29\nSize of the tree: 57\n',57,29,29,?
lunar_lander,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,510,2,0,99.609375,0.390625,0,0.993956,0.002562,0.044334,0.791426,11.020405,854.67239,1085.782013,-231.109624,1.669282,2.120668,-0.451386,848.812156,1.657836,99.31433,1,251,0.007663,2,0.992337,259,0,0,0.992095,1,0.996032,0.992216,0.994612,0.988699,0.996094,0.003757,0.996243,0.003906,0.996125,0.996094,0.996093,0.993629,0.995783,0.991713,0.996924,0.996094,0.039,0,0.038484,0.000188,38.484,0.188,15160,614891,69990,99.609375,25,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27,?
lunar_lander,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,509,3,0,99.414063,0.585938,0,0.990928,0.003442,0.054198,1.063469,13.472291,854.67239,2158.625161,-1303.952772,1.669282,4.216065,-2.546783,846.518518,1.653356,99.045965,1,251,0.011494,3,0.988506,258,0,0,0.988189,1,0.994059,0.988347,0.991017,0.981731,0.994141,0.005635,0.994365,0.005859,0.99421,0.994141,0.994122,0.99044,0.991953,0.986801,0.995403,0.994141,0.039,0,0.038582,0.000179,38.582,0.179,15160,614891,69990,99.414063,25,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27,?
lunar_lander,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,511,1,0,99.804688,0.195313,0,0.996985,0.001632,0.031465,0.504084,7.821462,854.67239,1074.978019,-220.30563,1.669282,2.099566,-0.430284,851.206482,1.662513,99.594475,1,251,0,0,1,261,0,0,1,1,1,1,1,1,0.998047,0.000079,0.999921,0.001953,0.99814,0.998047,0.998067,0.997747,0.998984,0.996641,0.992848,0.998047,0.038,0,0.038389,0.000149,38.389,0.149,14716,614891,69990,99.804688,25,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26,?
lunar_lander,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,510,2,0,99.609375,0.390625,0,0.993956,0.002551,0.044351,0.788033,11.024628,854.67239,1085.759236,-231.086846,1.669282,2.120624,-0.451341,848.827218,1.657866,99.316092,1,251,0.007663,2,0.992337,259,0,0,0.992095,1,0.996032,0.992216,0.994551,0.988627,0.996094,0.003757,0.996243,0.003906,0.996125,0.996094,0.996093,0.993629,0.995748,0.991665,0.996924,0.996094,0.038,0,0.038279,0.00014,38.279,0.14,14716,614891,69990,99.609375,25,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26,?
lunar_lander,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4608,513,512,1,0,99.805068,0.194932,0,0.996987,0.001594,0.031433,0.492263,7.812253,858.265794,11.793677,846.472117,1.673033,0.02299,1.650043,854.87583,1.666425,99.605022,1,252,0.003831,1,0.996169,260,0,0,0.996047,1,0.99802,0.996108,0.998138,0.996194,0.998051,0.001882,0.998118,0.001949,0.998058,0.998051,0.998049,0.996809,0.998474,0.99687,0.998476,0.998051,0.038,0,0.038166,0.000144,38.166,0.144,15160,614758,70123,99.805068,25,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27,?
lunar_lander,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,509,3,0,99.414063,0.585938,0,0.990913,0.003356,0.054134,1.037382,13.466742,853.631516,1094.328824,-240.697308,1.667249,2.137361,-0.470112,845.560495,1.651485,99.054508,1,252,0.011538,3,0.988462,257,0,0,0.988235,1,0.994083,0.988348,0.993139,0.985985,0.994141,0.005679,0.994321,0.005859,0.99421,0.994141,0.994137,0.990441,0.994633,0.989166,0.995365,0.994141,0.039,0,0.038242,0.000148,38.242,0.148,16936,614891,69990,99.414063,25,'Number of leaves: 31\nSize of the tree: 61\n',61,31,31,?
lunar_lander,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,511,1,0,99.804688,0.195313,0,0.996985,0.001107,0.030769,0.341916,7.648442,854.67239,6.125119,848.547271,1.669282,0.011963,1.657319,851.990521,1.664044,99.686211,1,251,0,0,1,261,0,0,1,1,1,1,1,1,0.998047,0.000079,0.999921,0.001953,0.99814,0.998047,0.998067,0.997747,0.99996,0.999026,0.992848,0.998047,0.032,0,0.032581,0.000138,32.581,0.138,13384,614891,69990,99.804688,25,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23,?
lunar_lander,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,512,0,0,100,0,0,1,0.000536,0.002334,0.165455,0.58022,854.67239,0.79529,853.877099,1.669282,0.001553,1.667729,853.877099,1.667729,99.906948,1,251,0,0,1,261,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.037,0.001,0.037238,0.000149,37.238,0.149,16492,614891,69990,100,25,'Number of leaves: 30\nSize of the tree: 59\n',59,30,30,?
lunar_lander,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,508,4,0,99.21875,0.78125,0,0.987911,0.004312,0.062196,1.33221,15.460584,854.67239,3228.127585,-2373.455196,1.669282,6.304937,-4.635655,844.192168,1.648813,98.773773,1,251,0.011494,3,0.988506,258,0,0,0.988189,1,0.994059,0.988347,0.992856,0.985326,0.992188,0.005714,0.994286,0.007813,0.99235,0.992188,0.992188,0.988187,0.992442,0.986321,0.98825,0.992188,0.039,0,0.038622,0.00014,38.622,0.14,14272,614891,69990,99.21875,25,'Number of leaves: 25\nSize of the tree: 49\n',49,25,25,?
lunar_lander,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,509,3,0,99.414063,0.585938,0,0.990931,0.00365,0.05425,1.127687,13.485249,854.67239,2158.943481,-1304.271092,1.669282,4.216686,-2.547404,841.689645,1.643925,98.480968,1,251,0.003831,1,0.996169,260,0,0,0.996032,1,0.998012,0.9961,0.998077,0.996033,0.994141,0.0031,0.9969,0.005859,0.99418,0.994141,0.994052,0.992177,0.995857,0.989171,0.983284,0.994141,0.04,0,0.038702,0.000172,38.702,0.172,15160,614891,69990,99.414063,25,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27,?
lunar_lander,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,512,0,0,100,0,0,1,0.000452,0.001801,0.139656,0.44768,854.67239,0.670265,854.002125,1.669282,0.001309,1.667973,854.002125,1.667973,99.921576,1,251,0,0,1,261,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.038,0,0.038369,0.000158,38.369,0.158,16492,614891,69990,100,25,'Number of leaves: 30\nSize of the tree: 59\n',59,30,30,?
lunar_lander,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,511,1,0,99.804688,0.195313,0,0.996981,0.001577,0.031405,0.487092,7.806608,854.67239,1074.89391,-220.22152,1.669282,2.099402,-0.43012,851.290592,1.662677,99.604316,1,251,0.003831,1,0.996169,260,0,0,0.996032,1,0.998012,0.9961,0.99639,0.992471,0.998047,0.001878,0.998122,0.001953,0.998055,0.998047,0.998045,0.996816,0.997239,0.99481,0.998448,0.998047,0.04,0,0.039823,0.000147,39.823,0.147,14716,614891,69990,99.804688,25,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26,?
lunar_lander,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,503,9,0,98.242188,1.757813,0,0.972657,0.009418,0.092457,2.909617,22.982666,854.67239,2196.013005,-1341.340616,1.669282,4.289088,-2.619806,831.468835,1.623963,97.285094,1,251,0.034483,9,0.965517,252,0,0,0.965385,1,0.982387,0.965451,0.9893,0.978534,0.982422,0.016905,0.983095,0.017578,0.98303,0.982422,0.982408,0.971554,0.991375,0.983197,0.986093,0.982422,0.039,0,0.038651,0.000168,38.651,0.168,16936,614891,69990,98.242188,25,'Number of leaves: 31\nSize of the tree: 61\n',61,31,31,?
lunar_lander,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,509,3,0,99.414063,0.585938,0,0.990929,0.00349,0.053778,1.078031,13.367935,854.67239,1090.239041,-235.566652,1.669282,2.129373,-0.460091,844.192701,1.648814,98.773836,1,251,0.007663,2,0.992337,259,0,0,0.992095,1,0.996032,0.992216,0.998107,0.996114,0.994141,0.004368,0.995632,0.005859,0.994155,0.994141,0.994111,0.991303,0.997164,0.992886,0.989511,0.994141,0.04,0,0.04002,0.000146,40.02,0.146,14716,614891,69990,99.414063,25,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26,?
lunar_lander,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4608,513,511,2,0,99.610136,0.389864,0,0.993971,0.002449,0.043747,0.75653,10.872386,858.301679,1080.329407,-222.027728,1.673103,2.105905,-0.432803,850.366906,1.657635,99.075526,1,252,0.003831,1,0.996169,260,0,0,0.996047,1,0.99802,0.996108,0.999962,0.999922,0.996101,0.002484,0.997516,0.003899,0.996109,0.996101,0.99608,0.99451,0.998691,0.996067,0.991341,0.996101,0.053,0,0.048464,0.000187,48.464,0.187,14716,614758,70123,99.610136,25,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26,?
lunar_lander,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,507,5,0,99.023438,0.976563,0,0.984878,0.005133,0.069646,1.586808,17.325794,853.595631,2174.136144,-1320.540513,1.667179,4.24636,-2.579181,841.787654,1.644117,98.616678,0.992063,250,0.011538,3,0.988462,257,0.007937,2,0.988142,0.992063,0.990099,0.980473,0.992682,0.989167,0.990234,0.006901,0.993099,0.009766,0.990289,0.990234,0.990239,0.984018,0.994738,0.988252,0.992327,0.990234,0.059,0,0.053269,0.000159,53.269,0.159,17380,614891,69990,99.023438,25,'Number of leaves: 32\nSize of the tree: 63\n',63,32,32,?
lunar_lander,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260327.2133,4609,512,509,3,0,99.414063,0.585938,0,0.990928,0.003375,0.053775,1.042761,13.367149,854.67239,2154.139343,-1299.466953,1.669282,4.207303,-2.538021,846.620519,1.653556,99.0579,1,251,0.011494,3,0.988506,258,0,0,0.988189,1,0.994059,0.988347,0.992978,0.985471,0.994141,0.005635,0.994365,0.005859,0.99421,0.994141,0.994122,0.99044,0.993558,0.989724,0.995403,0.994141,0.04,0,0.039627,0.000148,39.627,0.148,15160,614891,69990,99.414063,25,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27,?
